UniqueId,Business name,Address,City,Pincode,State,Website,Main Category,Sub Category,Latitude,Longitude,Phone No.1,Phone No.2,Business Hours,Phone Remark
ICL4257835,Mohammdi Masjid,"Tp85 12 Meter Road, Sarkhej, Sarkhej- Okaf",Ahmedabad,380055,Gujarat,,Religion,Mosques,22.979189,72.507406,,,05:00 AM TO 09:30 PM,
ICL3718369,Verai Mata Temple,"Bhimjipura Road, Near Dena Bank, New Vadaj",Ahmedabad,380013,Gujarat,,Religion,Temples,23.064082,72.559982,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 09:30 PM,
ICL4479031,Kant Classes,"S/1, Siddhivinayak Complex, Opposite Gurukul School, Isanpur Highway Cross Road",Ahmedabad,382443,Gujarat,,Education,Coaching / Training Centers,22.974972,72.602213,9998726190,,09:30 AM TO 04:30 PM,
ICL4402953,Attitute Classes,"Saman Complex, Premchand Nagar Road, Opposite Satyam Mall",Ahmedabad,380015,Gujarat,,Education,Coaching / Training Centers,23.03000786,72.52690845,7926764195,,07:00 AM TO 11:00 PM,
ICL2329331,Ahuja Institute,"Shaktidhara Soc, Opp Kakadiya Hospital, Dinesh Chambers, Bapu Nagar, Opposite Kakadiya Hospital",Ahmedabad,380024,Gujarat,,Education,Coaching / Training Centers,23.040053,72.631241,9227179750,,07:00 AM TO 10:00 AM AND 04:00 PM TO 09:00 PM,
ICL3684266,Sai Esha Table Tennis Academy,"Shop 20, Enclave, Opp Vishal Towel Statellite",Ahmedabad,380015,Gujarat,,Education,Coaching / Training Centers,23.016889,72.512528,7940025768,,09:00 AM TO 04:00 PM,
ICL2565332,Md Education,"Near Banquet Hall, Nava Naroda",Ahmedabad,382330,Gujarat,,Education,Coaching / Training Centers,23.0791038,72.675093,9724410012,,08:00 AM TO 08:00 AM,
ICL7145812,Star Group Tution,"P And T Colony, Shah-E-Alam Darwaja, Shah-E-Alam Roja, Near Jasna Childrenwear",Ahmedabad,380028,Gujarat,,Education,Coaching / Training Centers,22.9959233,72.5911358,9904326373,,10:00 AM TO 08:00 PM,
ICL0660264,Aarogydham Clinic,"5, Airport Road, Opp Mazda Company, Kotarpur",Ahmedabad,382330,Gujarat,,Health,Clinics,23.09486,72.659454,9173126931,,09:30 AM TO 02:00 PM AND 05:30 PM TO 09:00 PM,
ICL4680856,Jay Mahakali Ma Nu Mandir,"Nilkhant Mahadev Road, Jahangirpura, Asarwa",Ahmedabad,380016,Gujarat,,Religion,Temples,23.04385,72.604738,,,06:30 AM TO 09:00 AM AND 05:30 PM TO 09:00 PM,
ICL4299478,Pratham Education,"B 405, Millenium Plaza, Opposite Swaminarayan Temple, Vastrapur",Ahmedabad,380015,Gujarat,,Education,Coaching / Training Centers,23.032304,72.5247342,9909953050,,10:00 AM TO 08:00 PM,
ICL6539615,Radhavallabh Temple,"Lala Lajpat Rai Marg, Near Bank Of Baroda Atm, Maninagar",Ahmedabad,380008,Gujarat,,Religion,Temples,22.995505,72.606621,,,06:30 AM TO 09:00 AM AND 05:00 PM TO 08:00 PM,
ICL6960845,Ttk Healthcare Ltd,"601/602, Mahakant Opp V.S.Hospital, Ashram Road, Ellisbridge",Ahmedabad,380006,Gujarat,,Health,Pharmacies,23.01998134,72.56954143,7926581035,,08:00 AM TO 10:00 PM,
ICL0648406,Rameshwar Medical & Provision Store,"1-2, Hiraba Complex, N H Way-B, Narol Naroda Road, Odhav",Ahmedabad,382415,Gujarat,,Health,Pharmacies,23.01431271,72.63906225,9428499634,,08:30 AM TO 10:30 PM,
ICL6434214,Komal Dental Clinic,"Bungalow Area, Near Radha Swami Appartments, Kuber Nagar",Ahmedabad,382340,Gujarat,,Health,Clinics,23.071518,72.63591,8306647852,,09:00 AM TO 10:30 PM,
ICL8717184,Blue Nova Computer Class,"Gujarat State Highway 68, Makarpura, Near By Radhey Hospital & I C C U, Gidc Naroda",Ahmedabad,382330,Gujarat,,Education,Coaching / Training Centers,23.07487869,72.65518951,9725045731,,10:00 AM TO 01:00 PM AND 05:30 PM TO 08:30 PM,
ICL2820854,Reliable Dignostic Centre,"5, Vraj Vihar-5, 100 Feet Ring Road, Anandnagar Cross Road, B/H Rahul Tower, Satellite",Ahmedabad,380015,Gujarat,,Health,Doctor,23.01429029,72.51793034,9898149600,,10:30 AM TO 02:00 PM AND 05:30 PM TO 08:00 PM,
ICL7731636,Bipinbhai Babariya Tuition,"Rajendra Park Road, Near Hanumanji Temple, Odhav",Ahmedabad,382415,Gujarat,,Education,Coaching / Training Centers,23.01478032,72.63910264,9925204969,,09:00 AM TO 08:00 PM,
ICL0061442,National Institute Of Education,"Shop No 2, Tirupati Complex, Sardar Chowk, Prem Gate Road, Krishna Nagar",Ahmedabad,380002,Gujarat,,Education,Coaching / Training Centers,23.031962,72.598882,9825631954,,09:00 AM TO 06:00 PM,
ICL3048272,Kanan Group Tution,"Sadashiv Society, Near Vegetable Market, Near Sardar Patel Chowk Bus Stop, Ranip",Ahmedabad,382480,Gujarat,,Education,Coaching / Training Centers,23.079356,72.573963,9825451447,,07:00 AM TO 10:00 AM AND 04:00 PM TO 09:00 PM,
ICL5570718,Bavishi Dr Anil K,"Nr Vaghbakri Tea Relife Road, Relief Cinema Line Ab",Ahmedabad,380001,Gujarat,,Health,Doctor,23.0262333,72.5819333,7925506257,,10:00 AM TO 12:30 PM AND 05:30 PM TO 08:30 PM,
ICL1570939,Living Nature Health Concept,"Bunglow No 7, Ashwamegh, Opp Alap Bunglow, Nr 132, Seetring Rd, Satellite",Ahmedabad,380015,Gujarat,,Health,Doctor,23.029725,72.51194,9925010659,7965218498,11:00 AM TO 05:00 PM,
ICL4973194,Unnati Bhatts Institute,"J/5, Vivekanand Nagar Society, Jodhpur Gam Road, Sateli",Ahmedabad,380015,Gujarat,,Education,Coaching / Training Centers,23.019109,72.525502,7926732996,,04:30 PM TO 09:30 PM,
ICL5821213,Parkara Group Tuition,"Nandanvan Complex, R.T.O. Circle, Opposite Subhash Bridge Circle, Hridaya Kunj, Old Wadaj",Ahmedabad,380027,Gujarat,,Education,Coaching / Training Centers,23.06684,72.58384,9825599047,,08:00 AM TO 08:00 PM,
ICL0444341,Khyati Hospital Ent Hospital,"303-B, Aishwariya Complex, Above Us Pizza, Jawahar Chowk, Mani Nagar",Ahmedabad,380008,Gujarat,,Health,Hospitals,22.992405,72.604235,9898459194,,09:00 AM TO 11:00 PM,
ICL7946425,Sharda Medical Store,"Shop No 2, Surbhi Residency, Opposite Akash Park, Nikol Gam Road, Nicol",Ahmedabad,382350,Gujarat,,Health,Pharmacies,23.04148118,72.66767489,8460433960,,09:00 AM TO 10:00 PM,
ICL5117797,Best Ethical Hacking Training Institute,"404, 4 Th Floor, Akik Tower, S G Highway, Near Pakwan Restaurant, Bodakdev",Ahmedabad,380054,Gujarat,www.pristineinfo.in,Education,Coaching / Training Centers,23.03803162,72.51223171,9033023344,,10:00 AM TO 07:00 PM,
ICL8703453,Vital Educationa Institute,"Rudra Square Com, Judges Bungalow, Vastrapur, Premchand Nagar Society, Satellite",Ahmedabad,380054,Gujarat,,Education,Coaching / Training Centers,23.03621733,72.51583828,9898261553,,09:30 AM TO 09:30 PM,
ICL8574146,Dr R S Bhatiya,"Bungalow No 1, Mahasweta Kadambari Society, Near Abhishree Avenue, Nehru Nagar Circle, Ambawadi, Nehru Bridge",Ahmedabad,380006,Gujarat,,Health,Doctor,23.01632496,72.56615354,9825007586,,10:00 AM TO 01:00 PM AND 05:00 PM TO 08:00 PM,
ICL4669664,The Suptd Of Civil Hospital,"D-01, Stiward Section, Civil Hospital, Asarwa",Ahmedabad,380016,Gujarat,,Health,Hospitals,23.051293,72.60544,7922681493,,10:30 AM TO 10:00 PM,
ICL5300581,Dr Jignesh B Patel - (Ved Dental Clinic),"1St Floor, Jay Complex, Civil Camp Road, Shahibaug",Ahmedabad,380004,Gujarat,,Health,Doctor,23.054889,72.600326,9426313737,,10:30 AM TO 02:00 PM AND 05:00 PM TO 08:00 PM,
ICL1949118,B G Chimanlal & Sons Pharmaceutical Distributers,"60/B, Shanti Commercial Centre, Sheth Vando, Gheekanta",Ahmedabad,380001,Gujarat,,Health,Pharmacies,23.029356,72.587584,7925508269,,09:30 AM TO 11:00 PM,
ICL8937681,Fenil Institute,"Classic Avenu, Swati Society, Nr Stadium Petrol Pump, Navrangpura",Ahmedabad,380009,Gujarat,,Education,Coaching / Training Centers,23.0452161,72.559433,7926449187,9824358505,02:00 PM TO 07:00 PM,
ICL2468782,Dr Sunil Patel - (Sparsh Neontal Hospital),"1St Floor, Balaram Chambers, Above Navjiven Restaurant, Thakkar Cross Road, Bapunagar",Ahmedabad,380024,Gujarat,,Health,Doctor,23.03914,72.640778,7922705294,,11:00 AM TO 01:00 PM AND 05:30 PM TO 08:00 PM,
ICL3542877,Bahuchar Mata Temple,"Jaldhara1, Bopal Gham, Telav - Ghuma Road, Near Bopal Ghuma Police Station, Bopal",Ahmedabad,380058,Gujarat,,Religion,Temples,23.03786,72.460175,,,06:30 AM TO 09:00 AM AND 05:00 PM TO 09:00 PM,
ICL25677496,Naranpura Police Station,"Naranpura, Part -2, Opp Post Office, Naranpura",Ahmedabad,380013,Gujarat,,Govt. Office,Police Station,23.05211026,72.5552865,7927434174,,24 HRS,Phone Not Ringing
ICL4781077,Dr Rajal B Shah - (Orthopaedic & Diet Clinic),"Ishvarcharan Complex, C-4, First Floor, Opposite Lotus School, Jodhpur Gam, Jodhpur Village Road, Satellite",Ahmedabad,380015,Gujarat,,Health,Doctor,23.0186809,72.52173503,9979895190,,10:00 AM TO 02:00 PM AND 05:30 PM TO 08:30 PM,
ICL2094733,Vikas Medical & Heart Hospital,"X 1St Floor, Opposite Bethak, Near Petrolpump, Naroda",Ahmedabad,382330,Gujarat,,Health,Hospitals,23.07677086,72.67112232,7922821501,,09:30 AM TO 10:00 PM,
ICL1639771,Forte Academy,"Nr. Jb Imitation Jewels, Gandhinagar",Ahmedabad,382421,Gujarat,,Education,Coaching / Training Centers,23.176932,72.6370457,9712208828,,11:00 AM TO 02:00 PM AND 04:30 PM TO 09:30 PM,
ICL5488034,Adult Training Center For Blind,"Opposite I I M, Vastrapur, Near Himmatlal Park Brts Bus Stop, 132 Feet Ring Road",Ahmedabad,380015,Gujarat,,Education,Colleges,23.030405,72.532368,7926303513,,10:00 AM TO 05:00 PM,
ICL6545928,Ansh Multi Speciality Hospital,"82/415, Ioc Road, Gujarat Housing Board, Chandkheda",Ahmedabad,382424,Gujarat,www.anshmultispecialityhospital.com,Health,Hospitals,23.1147695,72.5805555,9979055875,,11:30 AM TO 09:30 PM,
ICL7517591,Nancy Stitching Classes,"Naranpura, Near Arogya Medical Stores",Ahmedabad,380063,Gujarat,,Education,Coaching / Training Centers,23.055143,72.546459,9824799535,,09:30 AM TO 04:30 PM,
ICL5358113,Anshuman Institute,"Chandakheda, Near Hi-Life, Next To Jeans Hub",Ahmedabad,382424,Gujarat,,Education,Coaching / Training Centers,23.10919,72.59057,8000819938,,10:00 AM TO 08:30 PM,
ICL6112951,Jahagirpura Municipal Saraswati Mandir,"Civil Hospital Road, Patel Society, Asarwa",Ahmedabad,380016,Gujarat,,Religion,Temples,23.049133,72.602602,,,06:30 AM TO 09:00 AM AND 05:30 PM TO 08:00 PM,
ICL1800069,Ganesh Medical Store,"B-14, Gulab Tower Road, Near Gulab Tower Bus Stand, Thaltej",Ahmedabad,380061,Gujarat,,Health,Pharmacies,23.062731,72.525192,9904942866,,09:00 AM TO 11:00 PM,
ICL2147022,Academy For Computer Training (Guj) Pvt Ltd,"2Nd Floor, Parth Empire, Near Fire Station, Opposite Rambaug Police Station, Mani Nagar",Ahmedabad,380008,Gujarat,www.actuniv.com,Education,Coaching / Training Centers,22.9977666,72.6025833,7925462400,,08:00 AM TO 11:00 AM AND 05:00 PM TO 08:00 PM,
ICL30984629,Post Office - Lal Darwaja S.O,"Lal Darwaja, Taluka Ahmadabad City, District Ahmedabad",Ahmedabad,380001,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,23.02616364,72.57963234,18002666868,,09:00 AM TO 06:00 PM,
ICL4456685,Dr Purth Patel - (Pro Active Occupational Health & Safety Service),"A/9, First Floor, Devditya Arcade, Near Bagban Party Plot, New, Thaltej",Ahmedabad,380059,Gujarat,,Health,Doctor,23.050647,72.499774,8511153020,,11:00 AM TO 02:00 PM AND 05:00 PM TO 08:00 PM,
ICL7761191,Shantaba Hospital,"26 A, Virnagar Society, Bhimjipura Char Rasta, Nr Bhimji Pura Cross Rd, Nava Wadaj",Ahmedabad,380013,Gujarat,,Health,Hospitals,23.059956,72.567618,7927450423,,09:00 AM TO 06:00 PM,
ICL4979774,Anchal Lifescience Private Limited,"811, Anand Mangal Complex, Iii, Near Parimal Garden, Opposite Doctor House, Ambavadi",Ahmedabad,380006,Gujarat,,Health,Pharmacies,23.018205,72.555183,9998165656,,09:00 AM TO 11:00 PM,
ICL2204023,Jay Mahakali Ma Nu Temple,"Jahangirpura, Chaman Pura Road, Near Vande Matram Circle, Asarwa",Ahmedabad,380016,Gujarat,,Religion,Temples,23.043977,72.604736,,,06:00 AM TO 09:30 AM AND 05:00 PM TO 09:00 PM,
ICL5453971,Swaroop Sex Care Clinic,"P O Box No 4200Ahd 09, Ellis Bridge",Ahmedabad,380009,Gujarat,www.swaroopsexcure.com,Health,Clinics,23.0271104,72.5704776,7926586000,,11:00 AM TO 07:00 PM,
ICL5861292,Red Bird Institute,"3 Floor, Shilp Arron, Bhopal Cross Road, Bopal",Ahmedabad,380058,Gujarat,,Education,Coaching / Training Centers,23.03212661,72.47023929,9879137761,,09:30 AM TO 07:30 PM,
ICL0610093,Dr Keyur Shah'S,"1St Floor, Dev Preet Complex, Opposite Prime Plaza, Bodakdev Cross Road",Ahmedabad,380052,Gujarat,,Health,Doctor,23.043269,72.519928,9824139466,,10:00 AM TO 12:30 PM AND 05:30 PM TO 08:30 PM,
ICL3776824,Shreeji Institute,"A-28, 29 2Nd Floor, Shrikunj Shopping Center, Near Prabhat Chawk, Ghatlodiya",Ahmedabad,380061,Gujarat,,Education,Coaching / Training Centers,23.0680969,72.5443127,9825588768,,08:30 AM TO 11:00 AM AND 05:00 PM TO 09:00 PM,
ICL5389609,Sonali Dental Clinic And Child Dental Care,"Polyclinic Jistics Bunglows, Road Nodakdev, Vastrapur",Ahmedabad,380054,Gujarat,,Health,Clinics,23.036074,72.517536,9327005326,,10:00 AM TO 02:00 PM AND 05:30 PM TO 08:30 PM,
ICL2796996,Busy Bee Nursery,"B21, Akshardham Bunglows, B/H Govt Tubewell, Bopal",Ahmedabad,380058,Gujarat,,Education,Schools,23.03816,72.473462,9825019693,,09:00 AM TO 03:30 PM,
ICL4362856,Navjyoti Sex Clinic,"Swami Vivekananda Road, Lhashipura, Near By Raipur Darwaja Bus Stop, Kankaria",Ahmedabad,380002,Gujarat,,Health,Clinics,23.016647,72.593267,9375949963,,10:00 AM TO 04:30 PM,
ICL5362816,Parcha Dhari Matala Hanuman Mandir,"Vittal Nagar Road, Girdhar Nagar, Shahibaug",Ahmedabad,380004,Gujarat,,Religion,Temples,23.052706,72.60013,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 09:30 PM,
ICL6275464,Dr Kalpesh Parikh - (Ent Hospital),"1St Floor, Manas Complex, Opposite Ratnamani Flats, Jodhpur Cross Road",Ahmedabad,380015,Gujarat,,Health,Doctor,23.025489,72.525074,9724395625,,11:00 AM TO 02:00 PM AND 05:00 PM TO 08:00 PM,
ICL7848511,Dr Chirag Patel - (Jayant Medical Foundation),"First Floor, Chakrawati Complex, Kiram Park Society, Nava Wadaj",Ahmedabad,380013,Gujarat,,Health,Doctor,23.060206,72.564694,7927640587,,11:00 AM TO 02:00 PM AND 05:00 PM TO 08:30 PM,
ICL2977558,Dhanvantri Dham,"9, Vaibhav Tower, Premchandnagar, Opp Nalanda Complex, Satellite",Ahmedabad,380015,Gujarat,,Health,Doctor,23.03061395,72.52661177,9825307446,,11:00 AM TO 01:00 PM AND 05:00 PM TO 08:00 PM,
ICL5773413,Sri Siddhi Vinayak Imaging Centre,"Siddhi Vinayak Hospital, Balwantika Road, Mani Nagar",Ahmedabad,380008,Gujarat,,Health,Diagnostic Labs,23.004092,72.606502,7925451821,,07:00 AM TO 12:00 PM AND 04:30 PM TO 08:00 PM,
ICL7983008,Shah Dr Mrs Kusum V,"14, Shripal Nagar Society, Osmanpura",Ahmedabad,380013,Gujarat,,Health,Doctor,23.049079,72.571407,7927561570,,10:30 AM TO 02:00 PM AND 06:00 PM TO 08:00 PM,
ICL0719987,Choudary Dr A R,"5, Chandra Dental Clinic, Nirav Shopping Centre, Mani Nagar",Ahmedabad,380008,Gujarat,,Health,Doctor,22.9948333,72.6140666,7922721144,,11:00 AM TO 01:00 PM AND 06:00 PM TO 08:30 PM,
ICL7586234,Margthy Psychotheraphy And Rehabilitation Clinic,"F/73, Satellite Centre, Vastrapur, Nr, Premchand Nagar",Ahmedabad,380015,Gujarat,,Health,Clinics,23.03123988,72.52674505,7926443207,,09:30 AM TO 12:30 PM AND 05:00 PM TO 08:00 PM,
ICL1060934,Feloship High School,"Bajarang Bapa Ashram, Narol - Naroda Rd, Hirawadi, Saijpur Bogha",Ahmedabad,382350,Gujarat,,Education,Schools,23.0482865,72.6408775,9825062005,,09:30 AM TO 03:30 PM,
ICL8853295,Sabarmati Police Stations,"Near Rural Bus Stand, Sabarmati",Ahmedabad,380005,Gujarat,,Govt. Office,Police Station,23.082584,72.590484,7927517887,7927506819,08:00 AM TO 09:00 PM,
ICL8465514,Sakar Group Tution Classes,"A-84, Shridhar Society, Near Sbi Bank, Haridarshan Cross Road, Kathwada Road, New India Colony, Nava Naroda",Ahmedabad,382330,Gujarat,,Education,Coaching / Training Centers,23.06891688,72.67052382,9099774825,,10:00 AM TO 07:00 PM,
ICL5131524,Dental Planet,"132 Feet Ring Road, Near By Jay Mangal Society, Naranpura",Ahmedabad,380013,Gujarat,,Health,Clinics,23.05895996,72.55057526,9712397144,,10:00 AM TO 12:30 PM AND 05:00 PM TO 09:00 PM,
ICL5421607,Dr Apurva N Sanghvi - (Bhuka Children Hospital),"5, Samir Complex, Near Sarkhej, Sarkhej Gam",Ahmedabad,382210,Gujarat,,Health,Doctor,22.987157,72.50279,9825096984,,10:30 AM TO 02:00 PM AND 05:30 PM TO 08:00 PM,
ICL5015538,Talati Dr Seema S,"Sudarshan Banglows, Prem Chand, Nagar Road, Vastrapur",Ahmedabad,380015,Gujarat,,Health,Doctor,23.03348,72.519373,9825026214,,11:30 AM TO 07:00 PM,
ICL6099015,Dr Nitu Paris,"18B, White House, Panchavati Fifth Road",Ahmedabad,380006,Gujarat,,Health,Doctor,23.0233166,72.5556333,9824083848,,10:30 AM TO 02:00 PM AND 06:00 PM TO 08:00 PM,
ICL20456937,Bank Of India,4 5 6 Kansas Near Cadila Bridg Ghodasar,Ahmedabad,380050,Gujarat,,Govt. Office,Aadhar Centre,22.97977571,72.61406672,18001031906,,10:00 AM TO 02:00 PM,
ICL4333316,Dr Manish A Kapasi - (Jayant Medical Foundation),"First Floor, Chakrawati Complex, Kiram Park Society, Nava Vadaj",Ahmedabad,380013,Gujarat,,Health,Doctor,23.060206,72.564694,7927640587,,10:30 AM TO 12:30 PM AND 06:00 PM TO 08:00 PM,
ICL2382988,Akruti Chapni & Penting Classes,"S No 4, 2Nd Floor, Anmol Cycle Store, Opp Navdeep Medical, India Colony Road, B/S S K Complex, Bapu Nagar",Ahmedabad,382345,Gujarat,,Education,Coaching / Training Centers,23.0389666,72.6370166,9898458014,,03:00 PM TO 08:00 PM,
ICL4451015,Shah Dr Vinitkumar Hasmukhlal,"B/1, Gold Coin Apartment, Nr Vijay Restuarant, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Doctor,23.031691,72.557056,9825020849,,11:00 AM TO 01:00 PM AND 06:00 PM TO 08:00 PM,
ICL6278266,Dhanraj Dental Clinic,"Nr Old Civil Hospital, Gheekanta Char Rasta, Old Civil",Ahmedabad,380001,Gujarat,,Health,Clinics,23.02790582,72.58743351,7922167922,,09:30 AM TO 08:00 PM,
ICL0679445,Dr Kamlesh B Vyas,"Abhilash Complex, Near Manekbaug Hall, Ambavadi",Ahmedabad,380015,Gujarat,,Health,Doctor,23.019781,72.543403,9427804321,,10:00 AM TO 08:00 PM,
ICL8079694,Shri Shri Ayurveda,"12/433, Parasnagar-3, Sola Road, Naranpura",Ahmedabad,380063,Gujarat,,Health,"Alternate Medicine ( Ayurveda, Homeopathy)",23.05476413,72.54516889,9825879696,,10:30 AM TO 10:30 PM,
ICL0897413,Dr Santosh Raibaghkar - (Nidhi Hospital),"Stadium Commerce Road, Near Vedant Hospital, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Doctor,23.04014,72.561415,7940232121,,11:00 AM TO 01:30 PM AND 05:30 PM TO 08:00 PM,
ICL1593502,Bothara Classes,"240, Satyam Mall, Near Kameshwar School, Near Mansi Circle, Cross Road, Satellite",Ahmedabad,380015,Gujarat,,Education,Coaching / Training Centers,23.029434,72.527513,7926760752,,10:00 AM TO 08:00 PM,
ICL0159448,Sanidhya Physiotherapy Fitness & Rehab Clinic,"A/44, Shaktidhara Society, Opp.Shayano Arcade, Nr Dinesh Chamber, Tollnaka, Bapunagar",Ahmedabad,380024,Gujarat,,Health,Clinics,23.0406833,72.6311833,9904615859,,09:00 AM TO 09:00 PM,
ICL3015672,Dr Rajesh Pandya Prasuti Gruh & Pandya Maternity Clinic,"3, Ambica Flats, Maninagar, Bhaduatnagar",Ahmedabad,380008,Gujarat,,Health,Clinics,22.988999,72.602698,7925394276,,10:00 AM TO 02:00 PM AND 05:30 PM TO 08:30 PM,
ICL8952524,Dr Milan Chag - (Nidhi Hospital),"Stadium Commerce Road, Near Indigrow Institute Of Professional Studies, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Doctor,23.040106,72.56145,7940232121,,10:30 AM TO 02:00 PM AND 05:30 PM TO 08:30 PM,
ICL1992318,P Chhotalal Shah & Co,"81/2, Swastik Society, Near Subh House, Navrangpura",Ahmedabad,380009,Gujarat,,Health,Pharmacies,23.0385993,72.5594239,7926427537,,09:00 AM TO 10:00 PM,
ICL1192391,Kanjariya Jayesh Ramniklal,"49, Ff Saibaba Complex, Opposite Hatkeshwar Bus Stand, Ctm",Ahmedabad,380026,Gujarat,,Health,Doctor,22.9978,72.626232,7925860034,,11:00 AM TO 02:00 PM AND 05:30 PM TO 08:00 PM,
ICL3559487,Sompura Sthapatya,"Patel Vas, Near Chora, B/S Bahucharaji Temple, Paldi Gam",Ahmedabad,380006,Gujarat,,Religion,Temples,23.029725,72.56647,9979889837,,06:00 AM TO 09:30 AM AND 05:00 PM TO 09:00 PM,
ICL3206806,Manav Mandir,"Drive In Road, Sushil Nagar Society, Memnagar",Ahmedabad,380052,Gujarat,,Religion,Temples,23.046139,72.539705,,,06:30 AM TO 09:00 AM AND 05:30 PM TO 08:30 PM,
ICL0582692,Dax Academy Coaching Classes,"Sola Road, C.P. Nagar-1, Near Pushpa Ambika Temple",Ahmedabad,380061,Gujarat,,Education,Coaching / Training Centers,23.059646,72.5382046,9925204294,,10:00 AM TO 09:00 PM,
ICL4607373,Jay Shree Vihat Maya Temple,"New Mani Nagar, Service Road, Dharti Colony, Narolgam, Near Kotak Mahindra Bank",Ahmedabad,382405,Gujarat,,Religion,Temples,22.9635991,72.5907993,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 09:30 PM,
ICL0883264,Dr Bhava Hudvaid - (Bhavangarwala),"11/B, New Shub Society, Opposite But Bhavanis Temple, Jivraj Park",Ahmedabad,380051,Gujarat,,Health,Doctor,23.006441,72.516782,9377686866,,10:00 AM TO 12:30 PM AND 05:00 PM TO 08:00 PM,
ICL2961714,Sai Dental Clinic,"1St Floor, Kahan Shopping Centre Opposite Shreyas Complex, Vejalpur",Ahmedabad,380051,Gujarat,,Health,Clinics,22.9977141,72.5112536,8866518566,,10:00 AM TO 01:00 PM AND 05:00 PM TO 08:00 PM,
ICL1792697,Excellent Tuition,"Hariom Park Society, Near Jay Ambe Nagar, Thaltej Cross Road, Thaltej",Ahmedabad,380054,Gujarat,,Education,Coaching / Training Centers,23.04984,72.5172263,9099982026,,10:00 AM TO 09:00 PM,
ICL8169506,Patel Dr Madhu Bachubhai,"290, Patel Clinic, Rabari Colony : Rajendra Park, Rajendra Park Road, Odhav",Ahmedabad,382415,Gujarat,,Health,Doctor,23.01423,72.63908,7922872726,,10:30 AM TO 02:00 PM AND 05:00 PM TO 08:00 PM,
ICL6015758,Dr Mukesh Shah - (Manan Pathology Laborotory),"223, People Plaza, Near Meman Nagar Fire Station, Vijay Cross Road",Ahmedabad,380009,Gujarat,,Health,Doctor,23.045911,72.551274,7927911881,,11:00 AM TO 01:00 PM AND 06:00 PM TO 08:00 PM,
ICL3845532,Parikh Dr Maitreya,"A-244, Someshware Complex I / Popular Plaza, 132 Feet Ring Road, Satellite",Ahmedabad,380015,Gujarat,,Health,Doctor,23.01653348,72.53077919,9825050417,,10:00 AM TO 12:30 PM AND 05:00 PM TO 08:30 PM,
ICL6688345,F D High School,"Juhapura Road, Unit Hills Society, Rehnuma Society, Juhapura",Ahmedabad,380055,Gujarat,www.fdesahmedabad.in,Education,Schools,22.99340734,72.53146488,7925382258,,07:00 AM TO 05:30 PM,
ICL3968699,Dr Chirag Javia - (Pets And Paws),"21, Newyork Darshan, Opposite Indoctotherm Factory, Bopal",Ahmedabad,380058,Gujarat,,Health,Doctor,23.032527,72.469492,9824626501,,11:00 AM TO 12:30 PM AND 05:00 PM TO 08:00 PM,
