,UniqueId,Business name,Address,City,Pincode,State,Website,Main Category,Sub Category,Latitude,Longitude,Phone No.1,Phone No.2,Business Hours,Phone Remark,raw_address,country,words_in_address,pin_codes_found,states_found,street_names_found,landmarks_found,shop_house_nos_found,districts_found,village_or_citys_found
61,ICL7277078,Indian Institute Of Fashion Design,"B/403, Royal Akbar Tower, Sarkhej Gandhinagar Highway, Sarkhej Gandhi Nagar",Ahmedabad,380055,Gujarat,,Education,Coaching / Training Centers,22.9931166,72.5254666,7926822086,,08:00 AM TO 08:00 PM,,"b/403, royal akbar tower, sarkhej gandhinagar highway, sarkhej gandhi nagar",india,"['b/403', 'sarkhej gandhi nagar', 'royal akbar tower', 'sarkhej gandhinagar highway']",,,,,,,
62,ICL7014131,Saint Xaviers School,"Loyola Hall, Naranpura",Ahmedabad,382440,Gujarat,www.loyolahallahd.com,Education,Schools,22.9458217,72.6273993,7927910400,7927911072,08:00 AM TO 01:00 PM,,"loyola hall, naranpura",india,"['loyola hall', 'naranpura']",,,,,,,Naranpura
63,ICL8555894,Shai Ram Temple,"Thakkarbapa Nagar Road, Indrajit Baug Society, Thakkarbapa Nagar",Ahmedabad,382350,Gujarat,,Religion,Temples,23.040312,72.643083,,,06:30 AM TO 09:00 AM AND 05:00 PM TO 08:30 PM,,"thakkarbapa nagar road, indrajit baug society, thakkarbapa nagar",india,"['thakkarbapa nagar', 'thakkarbapa nagar road', 'indrajit baug society']",,,Thakkarbapa nagar road,,,,
64,ICL7065217,Desai Dr K B,"303, 2Nd Floor, H J House, Near Maninagar Police Station, Rambaug",Ahmedabad,380008,Gujarat,,Health,Doctor,22.9986166,72.60165,9898628677,,11:00 AM TO 01:30 PM AND 06:00 PM TO 08:30 PM,,"303, 2nd floor, h j house, near maninagar police station, rambaug",india,"['2nd floor', 'h j house', 'near maninagar police station', '303', 'rambaug']",,,,Near maninagar police station,,,
65,ICL2245031,Ahmedabad International School,"Gadinaka Sarkej Highway Opp Rajapath Row House, Behind Kiran Motors Gali, Opp Rajapath Row House",Ahmedabad,380054,Gujarat,,Education,Schools,23.034553,72.51302,7926872155,,08:30 AM TO 02:30 PM,,"gadinaka sarkej highway opp rajapath row house, behind kiran motors gali, opp rajapath row house",india,"['opp rajapath row house', 'gadinaka sarkej highway opp rajapath row house', 'behind kiran motors gali']",,,"Gadinaka sarkej highway opp rajapath row house, Opp rajapath row house","Gadinaka sarkej highway opp rajapath row house, Opp rajapath row house, Behind kiran motors gali",,,
66,ICL6894464,Jagannath Mahadev Mandir,"Ahmedabad - Zalod Highway, Odhav Industrial Estate, Odhav",Ahmedabad,382430,Gujarat,,Religion,Temples,23.024672,72.694678,,,06:30 AM TO 09:00 AM AND 05:30 PM TO 09:30 PM,,"ahmedabad - zalod highway, odhav industrial estate, odhav",india,"['ahmedabad - zalod highway', 'odhav industrial estate', 'odhav']",,,,,,,
67,ICL8547285,Shivshakti Vidyalay,"Ioc Road, Near Sneh Plaza Bus Station, Chandkheda",Ahmedabad,382424,Gujarat,,Education,Schools,23.114273,72.573387,9033910284,,09:30 AM TO 03:30 PM,,"ioc road, near sneh plaza bus station, chandkheda",india,"['near sneh plaza bus station', 'ioc road', 'chandkheda']",,,Ioc road,Near sneh plaza bus station,,,
68,ICL6294139,Radhe Physiotherapy,"Kudasan Road, Urjanagar 1, Kudasan, Gandhinagar",Ahmedabad,382421,Gujarat,www.radhephysiotherapy.com,Health,Doctor,23.1793284,72.6332809,9033384716,,08:00 AM TO 09:00 PM,,"kudasan road, urjanagar 1, kudasan, gandhinagar",india,"['gandhinagar', 'urjanagar 1', 'kudasan road', 'kudasan']",,,Kudasan road,,,,
69,ICL6248723,Royal Institute,"Shop No 101, Shyam Complex-1, I O C Road, Chandkheda",Ahmedabad,382424,Gujarat,,Education,Coaching / Training Centers,23.1141288,72.57828124,9898667790,,09:00 AM TO 07:30 PM,,"shop no 101, shyam complex-1, i o c road, chandkheda",india,"['i o c road', 'shyam complex-1', 'chandkheda', 'shop no 101']",,,I o c road,,Shop no 101,,
70,ICL3178753,Sagar Multispeciality Hospital,"Ravi Arcade, Dudheshwar Road, Tavdipura, Near Union Bank Of India Atm, Kazipur Dariyapur",Ahmedabad,380004,Gujarat,,Health,Hospitals,23.048867,72.581494,9909163307,,10:30 AM TO 10:30 PM,,"ravi arcade, dudheshwar road, tavdipura, near union bank of india atm, kazipur dariyapur",india,"['ravi arcade', 'dudheshwar road', 'near union bank of india atm', 'kazipur dariyapur', 'tavdipura']",,,Dudheshwar road,Near union bank of india atm,,,"Kazipur dariyapur, Tavdipura"
71,ICL8981983,K K Memorial Nursing Home,"1Stb Floor, Kanti Villa, New Asarwa, Asarwa Chakla, Opp Umiya Mata Temple",Ahmedabad,380016,Gujarat,,Health,Hospitals,23.052377,72.600235,7922178888,7922178800,08:30 AM TO 10:00 PM,,"1stb floor, kanti villa, new asarwa, asarwa chakla, opp umiya mata temple",india,"['kanti villa', 'asarwa chakla', '1stb floor', 'new asarwa', 'opp umiya mata temple']",,,,Opp umiya mata temple,,,
72,ICL3378236,Soham Medico,"Gheekanta, Near Sarvodaya Commercial Centre, Bhadra",Ahmedabad,380001,Gujarat,,Health,Pharmacies,23.027097,72.583901,9825565008,,09:30 AM TO 11:00 PM,,"gheekanta, near sarvodaya commercial centre, bhadra",india,"['bhadra', 'gheekanta', 'near sarvodaya commercial centre']",,,,Near sarvodaya commercial centre,,,
73,ICL1337709,Wali Ahmad,"Near Shagona Estate, Near Bak Of Baroda, Naroda Road, Kodiwadi, Memco",Ahmedabad,382345,Gujarat,,Health,"Alternate Medicine ( Ayurveda, Homeopathy)",23.052153,72.628225,9800089649,,10:00 AM TO 11:00 PM,,"near shagona estate, near bak of baroda, naroda road, kodiwadi, memco",india,"['naroda road', 'near shagona estate', 'near bak of baroda', 'kodiwadi', 'memco']",,,Naroda road,"Near shagona estate, Near bak of baroda",,,
74,ICL20537203,Post Office - Jamalpur S.O (Ahmedabad),"Jamalpur (Ahmedabad), Taluka Ahmadabad City, District Ahmedabad",Ahmedabad,380001,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,23.01290935,72.58479469,18002666868,,09:00 AM TO 06:00 PM,,"jamalpur (ahmedabad), taluka ahmadabad city, district ahmedabad",india,"['taluka ahmadabad city', 'district ahmedabad', 'jamalpur (ahmedabad)']",,,,,,District ahmedabad,"Jamalpur (ahmedabad), Taluka ahmadabad city"
75,ICL2580774,Vihat Vihar Primary School,"12, Dahyakakanagar Society, Opposite Umeshnagar, Meghani Nagar",Ahmedabad,382345,Gujarat,,Education,Schools,23.058011,72.621004,7922684712,,08:00 AM TO 04:30 PM,,"12, dahyakakanagar society, opposite umeshnagar, meghani nagar",india,"['12', 'meghani nagar', 'dahyakakanagar society', 'opposite umeshnagar']",,,,Opposite umeshnagar,,,
76,ICL3893295,Unitedworld School Of Law,"Zodiac Sqaure, 4Th Floor, 407, Bodakdev",Ahmedabad,380054,Gujarat,,Education,Schools,23.045374,72.515907,9033001242,,10:00 AM TO 04:00 PM,,"zodiac sqaure, 4th floor, 407, bodakdev",india,"['4th floor', 'zodiac sqaure', '407', 'bodakdev']",,,,,,,
77,ICL6842222,Bapa Sitaram Temple,"Canal Road, Dwarkesh Dham Society, Adarsh Gali Road, Near Shayamkrupa Apartment, Thakkarbapa Nagar",Ahmedabad,382350,Gujarat,,Religion,Temples,23.044252,72.652985,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 08:30 PM,,"canal road, dwarkesh dham society, adarsh gali road, near shayamkrupa apartment, thakkarbapa nagar",india,"['adarsh gali road', 'canal road', 'near shayamkrupa apartment', 'thakkarbapa nagar', 'dwarkesh dham society']",,,"Adarsh gali road, Canal road",Near shayamkrupa apartment,Near shayamkrupa apartment,,
78,ICL8103363,Shri Khodiyar Ma Mandir,"227, Bulakhidas Road, Abu Street Society, Sabarmati",Ahmedabad,380005,Gujarat,,Religion,Temples,23.0815285,72.5907064,,,06:00 AM TO 09:30 AM AND 05:30 PM TO 09:30 PM,,"227, bulakhidas road, abu street society, sabarmati",india,"['227', 'abu street society', 'sabarmati', 'bulakhidas road']",,,"Bulakhidas road, Abu street society",,,,
79,ICL6513611,The Amc Dental College,"Ground Floor, A M C Dental College, Bhalakiya Mill Compound, Opposite Anupam Cinema, Khokhara",Ahmedabad,380008,Gujarat,,Education,Colleges,23.004379,72.613033,7922932501,7922934301,10:00 AM TO 06:00 PM,,"ground floor, a m c dental college, bhalakiya mill compound, opposite anupam cinema, khokhara",india,"['ground floor', 'bhalakiya mill compound', 'opposite anupam cinema', 'khokhara', 'a m c dental college']",,,,Opposite anupam cinema,,,
80,ICL4063171,Yash Clinic,"4, Dev-Pooja Complex, Opp Prernatirth Banglows, Near Rosewood Flats, Jodhpur Village",Ahmedabad,380015,Gujarat,,Health,Clinics,23.0224394,72.5220267,9426340827,,09:30 AM TO 10:00 PM,,"4, dev-pooja complex, opp prernatirth banglows, near rosewood flats, jodhpur village",india,"['jodhpur village', 'opp prernatirth banglows', 'near rosewood flats', 'dev-pooja complex', '4']",,,,"Near rosewood flats, Opp prernatirth banglows",Near rosewood flats,,Jodhpur village
81,ICL4432971,Aasha Temple Pco,"Satellite Road, Suryapooja Block B, Nyay Marg, Near Union Bank Of India Atm, Satellite",Ahmedabad,380015,Gujarat,,Religion,Temples,23.024968,72.52771,,,06:00 AM TO 09:30 AM AND 05:00 PM TO 08:30 PM,,"satellite road, suryapooja block b, nyay marg, near union bank of india atm, satellite",india,"['satellite', 'suryapooja block b', 'nyay marg', 'satellite road', 'near union bank of india atm']",,,"Nyay marg, Satellite road",Near union bank of india atm,,,
82,ICL3656419,Ent Clinic,"Room No 109, Sal Hospital, Opp Doordarshan Tower, Drive In Road, Thaltej, Nilmani Society",Ahmedabad,380052,Gujarat,,Health,Clinics,23.04985958,72.52483321,9979891672,,10:30 AM TO 11:30 PM,,"room no 109, sal hospital, opp doordarshan tower, drive in road, thaltej, nilmani society",india,"['drive in road', 'thaltej', 'room no 109', 'opp doordarshan tower', 'nilmani society', 'sal hospital']",,,Drive in road,Opp doordarshan tower,Room no 109,,
83,ICL2902146,Corona Remedies Private Limited,"413/414, Saman, Opposite Nalanda Complex, Vastrapur",Ahmedabad,380015,Gujarat,www.coronaremedies.com,Health,Pharmacies,23.036564,72.528638,9825067944,,08:00 AM TO 10:00 PM,,"413/414, saman, opposite nalanda complex, vastrapur",india,"['saman', '413/414', 'opposite nalanda complex', 'vastrapur']",,,,Opposite nalanda complex,,,Vastrapur
84,ICL4395705,Adarsh Hospital,"6, Ambica Society, Opp Vidyanagar High School, Osmanpura",Ahmedabad,380013,Gujarat,,Health,Hospitals,23.046498,72.569766,7927561715,9879971646,09:00 AM TO 06:30 PM,,"6, ambica society, opp vidyanagar high school, osmanpura",india,"['opp vidyanagar high school', 'osmanpura', '6', 'ambica society']",,,,Opp vidyanagar high school,,,Osmanpura
85,ICL5812524,Jagdambe Mata Temple,"New Mani Nagar, Service Road, Near Icici Bank, Dharti Colony, Narolgam",Ahmedabad,382405,Gujarat,,Religion,Temples,22.960923,72.592466,,,06:30 AM TO 09:00 AM AND 05:30 PM TO 08:00 PM,,"new mani nagar, service road, near icici bank, dharti colony, narolgam",india,"['new mani nagar', 'narolgam', 'near icici bank', 'service road', 'dharti colony']",,,Service road,Near icici bank,,,
86,ICL3755015,Takshashila Education College,"Maheshwari Nagar, Near Mirabai Circle, Odhav",Ahmedabad,382415,Gujarat,,Education,Colleges,23.023516,72.653979,7922872246,,10:00 AM TO 06:00 PM,,"maheshwari nagar, near mirabai circle, odhav",india,"['maheshwari nagar', 'odhav', 'near mirabai circle']",,,,Near mirabai circle,,,
87,ICL7496816,Experimental Primary School English And Gujarati Medium,"Parshwanath Township, Krishnanagar, Nava Naroda",Ahmedabad,382345,Gujarat,,Education,Schools,23.05402219,72.65551915,7922808161,,06:30 AM TO 05:30 PM,,"parshwanath township, krishnanagar, nava naroda",india,"['krishnanagar', 'nava naroda', 'parshwanath township']",,,,,,,
88,ICL1659925,Royal Institute,"Nava Vadaj, Near Ambica Dairy Parlour",Ahmedabad,382350,Gujarat,,Education,Coaching / Training Centers,23.045047,72.648886,9408803099,,10:00 AM TO 05:00 PM,,"nava vadaj, near ambica dairy parlour",india,"['nava vadaj', 'near ambica dairy parlour']",,,,Near ambica dairy parlour,,,
89,ICL3574115,Dr.Milan Maheshwari,"Ioc Road, Beside Sneh Plaza, Chandkheda",Ahmedabad,382424,Gujarat,,Health,Doctor,23.112453,72.572377,9978902900,,11:00 AM TO 02:00 PM AND 05:00 PM TO 08:00 PM,,"ioc road, beside sneh plaza, chandkheda",india,"['ioc road', 'beside sneh plaza', 'chandkheda']",,,Ioc road,Beside sneh plaza,,,
90,ICL2653552,Vip Academy Pvt Ltd,"2Nd Floor, Vishwa Arcade, Opp. Kum-Kum Party Plot, Near Akhar Nagar Circle, Behind Rachana High School, New Wadaj",Ahmedabad,380013,Gujarat,www.vipacademy.in,Education,Coaching / Training Centers,23.069805,72.56093,9974535540,,08:00 AM TO 06:00 PM,,"2nd floor, vishwa arcade, opp. kum-kum party plot, near akhar nagar circle, behind rachana high school, new wadaj",india,"['opp. kum-kum party plot', 'behind rachana high school', '2nd floor', 'vishwa arcade', 'new wadaj', 'near akhar nagar circle']",,,,"Behind rachana high school, Opp. kum-kum party plot, Near akhar nagar circle",,,
91,ICL2088909,Jogni Mataji Temple,"Rita Nagar, Vastara Pura Road, Near Mahalaxmi Complex, Amraiwadi",Ahmedabad,380026,Gujarat,,Religion,Temples,23.002074,72.640594,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 08:00 PM,,"rita nagar, vastara pura road, near mahalaxmi complex, amraiwadi",india,"['amraiwadi', 'near mahalaxmi complex', 'vastara pura road', 'rita nagar']",,,Vastara pura road,Near mahalaxmi complex,,,Vastara pura road
92,ICL2710765,Mahendrabhai Clinic,"Nr Police Commissioner Office, Shahibaug",Ahmedabad,380004,Gujarat,,Health,Clinics,23.054997,72.592098,9925153156,,09:30 AM TO 12:30 PM AND 05:00 PM TO 08:00 PM,,"nr police commissioner office, shahibaug",india,"['shahibaug', 'nr police commissioner office']",,,,Nr police commissioner office,,,
93,ICL10759388,Ghatlodiya Police Station,"B/H Chandni Apartment, Sola Road, Ghatlodia",Ahmedabad,380061,Gujarat,,Govt. Office,Police Station,23.0573941,72.54336792,7927489127,,24 HRS,,"b/h chandni apartment, sola road, ghatlodia",india,"['b/h chandni apartment', 'ghatlodia', 'sola road']",,,Sola road,B/h chandni apartment,B/h chandni apartment,,
94,ICL8671408,Manmandir Traditional,"Oswal Ni Gali, Sattar Taluka Society, Usmanpura",Ahmedabad,380014,Gujarat,,Religion,Temples,23.041525,72.5702,,,06:30 AM TO 09:00 AM AND 05:30 PM TO 09:00 PM,,"oswal ni gali, sattar taluka society, usmanpura",india,"['usmanpura', 'oswal ni gali', 'sattar taluka society']",,,,,,,"Sattar taluka society, Usmanpura"
95,ICL1768118,Shree Ambaji Temple,"Bhimjipura Road, Near Dena Bank, New Vadaj",Ahmedabad,380013,Gujarat,,Religion,Temples,23.066259,72.571442,,,06:30 AM TO 09:00 AM AND 05:00 PM TO 08:30 PM,,"bhimjipura road, near dena bank, new vadaj",india,"['new vadaj', 'bhimjipura road', 'near dena bank']",,,Bhimjipura road,Near dena bank,,,Bhimjipura road
96,ICL7212312,Bachpan A Play School,"2Nd Floor, Classic Paradise Building, Royal Nawab Avenue, Near Agro Petrol Pump, Sarkhej Road, Beside Nawab Plaza, Juhapura",Ahmedabad,380055,Gujarat,www.bachpanblobal.com,Education,Schools,22.993132,72.525806,9824017478,,09:30 AM TO 12:30 PM,,"2nd floor, classic paradise building, royal nawab avenue, near agro petrol pump, sarkhej road, beside nawab plaza, juhapura",india,"['classic paradise building', '2nd floor', 'juhapura', 'royal nawab avenue', 'beside nawab plaza', 'sarkhej road', 'near agro petrol pump']",,,Sarkhej road,"Near agro petrol pump, Beside nawab plaza",,,Juhapura
97,ICL2079196,Shree Radha Vallabh Ji Temple,"Chinubhai Road, Near Mahalaxmi Bhaji Paav-Pulav Center, Khadia",Ahmedabad,380001,Gujarat,,Religion,Temples,23.02159,72.594109,,,06:30 AM TO 10:00 AM AND 05:30 PM TO 08:30 PM,,"chinubhai road, near mahalaxmi bhaji paav-pulav center, khadia",india,"['chinubhai road', 'near mahalaxmi bhaji paav-pulav center', 'khadia']",,,Chinubhai road,Near mahalaxmi bhaji paav-pulav center,,,
98,ICL1373859,Gajjar Dr Jayesh Clinic,"Shiv Chamber, 2Nd Floor, C T M Char Rasta, Amraiwadi",Ahmedabad,380026,Gujarat,,Health,Clinics,22.9926333,72.6321,7925853505,,11:00 AM TO 09:00 PM,,"shiv chamber, 2nd floor, c t m char rasta, amraiwadi",india,"['amraiwadi', '2nd floor', 'shiv chamber', 'c t m char rasta']",,,C t m char rasta,,,,
99,ICL1011283,Krishna Medical Store,"New Ashram Road, Near By Shivam Apartment, Nava Vadaj",Ahmedabad,380013,Gujarat,,Health,Pharmacies,23.06702232,72.57151031,9725996373,,08:30 AM TO 11:00 PM,,"new ashram road, near by shivam apartment, nava vadaj",india,"['nava vadaj', 'near by shivam apartment', 'new ashram road']",,,New ashram road,Near by shivam apartment,Near by shivam apartment,,
100,ICL8058385,Shanta Nursing Home,"Lunsawad, Opp Kikabhatts Pole, Dariapur",Ahmedabad,380001,Gujarat,,Health,Hospitals,23.036124,72.590186,7922168212,9727057049,10:30 AM TO 11:00 PM,,"lunsawad, opp kikabhatts pole, dariapur",india,"['dariapur', 'lunsawad', 'opp kikabhatts pole']",,,,Opp kikabhatts pole,,,Dariapur
101,ICL12240536,Post Office - Cantonment S.O,"Cantonment, Taluka Ahmadabad City, District Ahmedabad",Ahmedabad,380004,Gujarat,www.indiapost.gov.in,Govt. Office,Post Office,23.07014135,72.60746251,18002666868,,09:00 AM TO 06:00 PM,,"cantonment, taluka ahmadabad city, district ahmedabad",india,"['taluka ahmadabad city', 'district ahmedabad', 'cantonment']",,,,,,District ahmedabad,Taluka ahmadabad city
102,ICL6912519,Munali Primary School,"Near Krishna Piya Society, Sonanagar, Chandkheda, Near Ambaji Matanu Temple",Ahmedabad,380019,Gujarat,,Education,Schools,23.110466,72.57598,7927500026,,08:30 AM TO 02:30 PM,,"near krishna piya society, sonanagar, chandkheda, near ambaji matanu temple",india,"['near krishna piya society', 'sonanagar', 'chandkheda', 'near ambaji matanu temple']",,,,"Near ambaji matanu temple, Near krishna piya society",,,
103,ICL3208778,Shri Ram Ji Temple,"Sarangpur Darwaja Road, Near Shree Mathura Nath Ji Temple, Khadia",Ahmedabad,380001,Gujarat,,Religion,Temples,23.022037,72.597069,,,06:00 AM TO 09:00 AM AND 05:00 PM TO 09:30 PM,,"sarangpur darwaja road, near shree mathura nath ji temple, khadia",india,"['khadia', 'near shree mathura nath ji temple', 'sarangpur darwaja road']",,,Sarangpur darwaja road,Near shree mathura nath ji temple,,,Sarangpur darwaja road
104,ICL4378584,Mahavir Medical Agency,"881/2/1, Lunaswad Piplavalo Khan Chowk, Golwad, At Piplavalo Khan Chowk, Dariapur",Ahmedabad,380001,Gujarat,,Health,Pharmacies,23.032229,72.593309,9825773695,7922161471,08:30 AM TO 11:00 PM,,"881/2/1, lunaswad piplavalo khan chowk, golwad, at piplavalo khan chowk, dariapur",india,"['881/2/1', 'dariapur', 'at piplavalo khan chowk', 'golwad', 'lunaswad piplavalo khan chowk']",,,,,,,Dariapur
105,ICL3705799,Sri Jalaram Class,"21/A, Bhairavnath - Isanpur Road, Rachana Maninagar Society, Jay Krishna Society, Isanpur",Ahmedabad,380050,Gujarat,,Education,Coaching / Training Centers,22.98305893,72.59745026,9099088801,,03:00 PM TO 08:00 PM,,"21/a, bhairavnath - isanpur road, rachana maninagar society, jay krishna society, isanpur",india,"['21/a', 'isanpur', 'jay krishna society', 'rachana maninagar society', 'bhairavnath - isanpur road']",,,Bhairavnath - isanpur road,,,,"Bhairavnath - isanpur road, Isanpur"
106,ICL3191653,The Frank Ross Limited,"A/11, Doctor House, 30 Parimal Society, Parmal Gardan X Road, Navrangpura",Ahmedabad,380006,Gujarat,,Health,Pharmacies,23.01751138,72.55830126,7926426661,,09:00 AM TO 11:00 PM,,"a/11, doctor house, 30 parimal society, parmal gardan x road, navrangpura",india,"['navrangpura', 'doctor house', '30 parimal society', 'a/11', 'parmal gardan x road']",,,Parmal gardan x road,,,,Navrangpura
107,ICL3372729,Neha Medical Stores,"Kali Road, Sabarmati, D-Cabin, Near Ip Hindi Vidyalaya, Chandkheda",Ahmedabad,380019,Gujarat,,Health,Pharmacies,23.105501,72.575821,9898150641,,09:30 AM TO 10:00 PM,,"kali road, sabarmati, d-cabin, near ip hindi vidyalaya, chandkheda",india,"['sabarmati', 'near ip hindi vidyalaya', 'd-cabin', 'kali road', 'chandkheda']",,,Kali road,Near ip hindi vidyalaya,,,
108,ICL5230611,Apurva Dental Clinic,"Ground Floor, Aabhushan Apartment, Ankur Road, Opp Jain Temple, Narayan Pura",Ahmedabad,380013,Gujarat,,Health,Clinics,23.059743,72.554116,7927482947,,09:00 AM TO 07:00 PM,,"ground floor, aabhushan apartment, ankur road, opp jain temple, narayan pura",india,"['ground floor', 'ankur road', 'opp jain temple', 'narayan pura', 'aabhushan apartment']",,,Ankur road,Opp jain temple,Aabhushan apartment,,Narayan pura
